,id,tweet_id,aggression,offense,codemixed,tweet_text
2828,55001,1.58343E+18,0,0,0,"@JoanneLesley8 Agree with you on the migrant issue' but without Ukraine being given the aid to defend itself, whilst also providing a buffer zone between Russia and Europe [NATO] we would be, once more subjected to another  inevitable Cold War scenario. A united stance is imperative"
2829,55002,1.58343E+18,1,0,0,"@NadiaWhittomeMP Meanwhile labour want an open border to fill the country with welfare claimants and boat migrants in nice warm hotels, 3 decent meals a day and £40 per week pocket money Not to mention free TV,s and phones  explain that. How many ordinary folk give their kids £40 pw pocket money"
2830,55005,1.58343E+18,0,0,0,@NickGibbUK @RishiSunak I will remember your name!
2831,55006,1.58343E+18,2,1,0,"@katherinemzhou FAKE. I wish it was true cause we are getting raped by migrants and bought up by China. But still, FAKE."
2832,55010,1.58343E+18,2,1,0,"@queenb_wiov Um, the migrants will just find a way and use it as homes and invent a new country that way. (Morning musings.)"
2833,55011,1.58343E+18,2,1,0,"@RetroCoast Good.  Keep exposing the leftists and their hypocrisy.  New York is already collapsing and they've only sent around 10,000 ""migrants"" up there."
2834,55013,1.58343E+18,1,1,0,
2835,55014,1.58343E+18,2,1,0,
2836,55015,1.58343E+18,2,1,0,"@mariashriver @SteveSchmidtSES Democrats have failed leadership across the board. Been that way since I can remember.

How long have we heard about the Socialist monster? Migrant caravans?  Et al.  

They do nothing to educate the electorate or change stereotypes, just wring their hands and collect donations."
2837,55018,1.58343E+18,2,1,0,"@BernieRandall8 Don't forget, the Tories are now 50% UKIP, BNP etc. At least 50% racist now, check out the daily lies from the about migrants etc"
2838,55019,1.58343E+18,2,1,0,@GNev2 And a pundit wants money from a country that likes migrant workers
2839,55020,1.58343E+18,1,0,0,"@ArrogantNBlack @im_ready_tho @Marcel4Congress What’s the evidence “DeSantis [] hire[d] immigrants to clean up after the hu[]rricane”? Did Kathleen Blanco hire them after Hurricanes Katrina and Rita ravaged Louisiana in 2005? No; migrants just showed up though I imagine those heading to Florida were sent, not sent for. 1/3"
2840,55021,1.58343E+18,2,0,0,
2841,55022,1.58343E+18,2,1,0,@RonFilipkowski It is not a conspiracy if it is factual. Is illegal mass wave migration occurring? Answer yes. Have their been young teen girls raped and murdered in Europe and by an illegal entry migrants with marks found on body. Factual information verified. She was the 12 th #LaraLogan facts
2842,55023,1.58343E+18,2,0,0,
2843,55024,1.58343E+18,1,0,0,@Aaronal16 @NovaScola @BirthGauge Really? Are migrants even allowed to bring their families and settle there?
2844,55026,1.58343E+18,2,0,0,
2845,55028,1.58343E+18,2,0,0,"Strong rumours that migrants are being trained by our military. This can only be for two reasons:
1. They'll remain here to control us when the shit hits the fan.
2. They'll go back to reclaim their own countries. 
What do you think?"
2846,55029,1.58343E+18,2,0,0,@andyjh1965 @garyjones68 @JackieD86388657 So Andy do you you support paying £5million a day and rising to house and feed these economic migrants
2847,55030,1.58E+18,1,0,1,
2848,55032,1.58343E+18,2,0,0,@_Janey_J Not so unreal a scenario. If @RishiSunak is made leader I won’t vote Conservative. I’m a white working male so won’t vote Labour. Could see an awful lot voting right wing to stop the endless influx of economic migrants. Labour and Conservatives won’t stop it.
2849,55033,1.58343E+18,2,1,0,"@SparksN123 @WS76025683 That said, we all know most of this migrants since joe came were brought in JUST for political purpose to ""Cheat-Win"" Elections
Its not about humanity, love or compassion😠"
2850,55034,1.58343E+18,0,0,0,
2851,55035,1.58343E+18,2,1,0,"@GinnyMcDonald8 @tedcruz He's mad because this is for migrants, not the NYC homeless population. They're left out in the street."
2852,55036,1.58343E+18,2,0,0,"@GaytonMcK @JamesNd04637790 Ja, ANC is failing spectacularly. They have caused a huge immigration crisis that has now spiralled into wanton lawlessness. Unfortunately the xenophobic crusaders will blame the poor migrants who have nothing to do with this crime. Cele and Ramaphosa must account for this mess."
2853,55037,1.58343E+18,1,0,0,"@WarlockWoods @GOP His embargo on Venezuela was a doozy. US suppliers started buying from Russia  who in turn were buying Venezuela oil dirt cheap, slapping a Russian sticker on it, and laundering back to the US at full market price. Now the destabilized Venezuela has more migrants seeking asylum."
2854,55038,1.58343E+18,2,0,0,@Scuffdears @UKLabour Labour have apologized for misinformation concerning the Migrant Crisis they said it should have not mentioned bend over
2855,55039,1.58343E+18,1,0,1,"@jimboy__ ever increasing unlimited amount of illegal migrants, I've asked you umpteen times now?"
2856,55040,1.58343E+18,1,0,0,@jeremycorbyn I thought you would know the difference between refugees and econmic migrants
2857,55042,1.58343E+18,0,0,0,
2858,55043,1.58343E+18,2,0,1,@tedcruz Senator Ted Cruz...Really sucks to be a homeless illegal migrant in NYC....If you are a homeless American Citizen....no one helps you.
2859,55044,1.58343E+18,2,1,0,"Now that NY set up tents &amp; accommodation for migrants, things have slowed down. I kinda knew that would happen. Fake Abbott is a huge SOB. Playing games with people’s lives."
2860,55045,1.58343E+18,2,1,0,"@ITLindbergh @EuropeElects of course, you caught me out!

I am part of the EDL - The Ethnic Defense League and I'm going to miss mommy globalist nwo woke islamist trans-rights-advocate pro migrant truss !!"
2861,55048,1.58343E+18,2,1,0,"@robreiner Since Biden:
Nuclear war is more probable.
Inflation is record high.
2mil migrants have invaded.
Violent crime is soaring.
Our energy independence is gone.
Interest rates are soaring.
Kids are being dragged to Drag shows.

This is what losing our Democracy looks like, meathead."
2862,55049,1.58343E+18,1,0,1,@BW1880 @frazerbarnes So to confirm... me saying I don't think migrants should be sent to Rwanda is not woke then... I don't think it ticks any of those boxes.
2863,55050,1.58343E+18,0,0,0,
2864,55051,1.58343E+18,2,1,0,
2865,55052,1.58343E+18,2,1,0,@GregAbbott_TX ABBOT THE CLOWN SCARING PEOPLE AGAIN! YOU ARE SCARIER THAN THESE MIGRANTS ☝️🤡🤣
2866,55053,1.58343E+18,2,1,0,@han_sologuy @FoxNews No the American tax payer would have but Democrats love illegal immigration unless they have to pay for it like New York or Washington DC when they were shipped migrants. Than they bitch about it.
2867,55054,1.58343E+18,2,1,0,"@BrentHodgson That’d be nice but it just ping pong’s between migrants and gays for decades.
I’m so tired of it."
2868,55055,1.58343E+18,0,0,0,@ActivePatriotUK Are the migrants the security guards?
2869,55057,1.58343E+18,2,1,0,"@Beany_1 @Conservatives Are we to become Rwanda?Guardian reading tofu types blocking her need to send migrants to the colonies, so expensively  the flights should be a 5 star holiday. Refugees cant stay in the UK or help farm or grow the economy. We should become a police state no protest just batons."
2870,55058,1.58343E+18,1,0,0,"@paulbristow79 I am with you regarding Boris. However, he is only ’on trial’ until a General Election. Must deal with migrants and Ireland and I will not vote for anyone’s Net Zero policies."
2871,55059,1.58343E+18,1,1,0,@junkwin @RNLI Nice to see it is not out rescuing migrants
2872,55060,1.58343E+18,2,1,0,"@VinceGottalotta @DawnaThomas_ @toooomanytweets @giddy_bunny @AngryFleas @Tapas1776 @Bigteethyouhave @YearRooster @TheEllaMental @skeeduu @agravematter @RoyRuehle @LaProudam13 @jkoff609 @Vickie627 @Silver_Strike @therrienv @Flattielover @MJB24681 @PBunny000 @LentSjaak @KsLiberal @Synyster63 @Sean_1356 @LadyOfTheOcean1 @Viktor_Renquist @JohnAntifa @JackWhoElse @itisjustmebabe @hrt6017 @Captian1776 @Billenjoylife @MarkJoh69308190 @QuidRises @howienudet @Jeanelynn @JamesCa54641873 @NolifeBob @RichWilfong @dorthy_fromoz @TreatHunterDog @JonesMarkLB @phillip_boldt @Taipan1j @MadsMikkelson01 @M_B_Bolinger @KSfirefly24 @2020_re_VISION @dogsdontliket @EdgeOfNonsense “Family Morals PARTY KILLED BY DT NO RESPECT  Hates Cop's MIlitary👩 
 Allies POC MIGRANTS
NOT✝”

From that its clear she liked:

- Family values
- Respect
- Police and Military
- Allies
- Christian values

They were Rep values till MAGA"
2873,55061,1.58343E+18,1,0,0,
2874,55062,1.58343E+18,2,0,0,"@ultraHunter7 What Joe Biden has allowed to happen at the southern border, the invasion of illegal migrants is nothing less than treasonous. It is the duty of any president to maintain the country’s sovereignty by securing the border."
2875,55063,1.58343E+18,2,1,0,"@BWallaceMP Rumours are that #Boris is over the 100 mark so pointless anyway. As for defense of the realm, what about all those undocumented illegal migrant men of fighting age invading our shores daily? Govt policy surely? Please have a word with the new PM about this. An election winner."
2876,55065,1.58343E+18,2,0,0,"@ukreloaded Can any  tory supporters answer me this....

How will tories reduce inflation?

How will tories reduce energy prices?

How will tories stop the migrant crossings?

How will tories manage Brexit?

How will tories fix the NHS?

And how will tories reduce the debt?

12 years of fail"
2877,55066,1.58343E+18,2,1,0,"@GibMeDat4Free @katherinemzhou @CityBureaucrat No. Not sufficiently xenophobic. They keept electing politicians who flood their country with migrants who dont belong there. Now they mad, but its too late."
2878,55070,1.58343E+18,1,0,1,@tedcruz shelter for illegal migrants... find the mistake 😂
2879,55071,1.58343E+18,2,1,0,
2880,55072,1.58343E+18,2,1,0,"@sacwriter Don't worry, when the west becomes a global Lebanon/Venezuela due to the coming ""climate migrant"" crisis, and other such attempts at globalisation, you'll see a new, much more brutal patriarchy form as the rule of law breaks down.

For reference, see the entire developing world."
2881,55073,1.58343E+18,2,0,0,@NBC2 Drunk Migrants again
2882,55074,1.58343E+18,2,0,1,@ActivePatriotUK Another hotel taken over so the gouare not planning to o stop the g go flood of migrants any time soon.
2883,55075,1.58343E+18,1,0,0,
2884,55076,1.58343E+18,1,0,0,
2885,55078,1.58343E+18,1,0,0,
2886,55079,1.58343E+18,0,0,0,"A trade deal with India is said to be on the “verge of collapse” because of Suella Braverman’s comment about “overstaying” Indian migrants (before her exit as home secretary). Delhi officials said talks are ongoing.
Independent"
2887,55080,1.58343E+18,2,1,0,"@tedcruz Migrants living the American dream, Americans not so much."
2888,55081,1.58343E+18,1,1,1,"@kingojungle ""Migrants"" is Psy-op/ code talk for illegal immigrants or violators of the USA immigration laws. - Ted Vegh ❤️🇺🇸🌎"
2889,55082,1.58343E+18,1,0,1,"@Serenity_tweetr @Krishna73674119 I am already home da, when will the Eastern Europe migrants came via kybhet canal heading back home 🤣🤣🤣🤣 #AntiIndianBrahminism #தமிழர்விரோதபாஜக #தமிழர்விரோதபார்ப்பணியம்"
2890,55084,1.58343E+18,1,0,0,
2891,55088,1.58343E+18,0,0,0,"@NBCDFW It’s going to come down to the truth that CBP was always the lead agency in this 
Uvalde schools locked down weekly due to migrants jumping from processing center till this tragedy 
In each case CBP was the lead sgency #CBP lies"
2892,55089,1.58343E+18,0,0,0,
2893,55090,1.58343E+18,1,0,0,
2894,55093,1.58343E+18,1,1,0,"@25NewsKXXV Seems like it would make more sense to keep the ""migrants"" out of our country."
2895,55094,1.58343E+18,1,0,0,"@BillFOXLA @FoxNews What is the big deal?  Per the mayor, it was talked about but they came to an agreement. No one demanded that the mayor NOT declare an emergency. It obviously was the right decision as his migrant situation is under control. This is FOX playing the news."
2896,55096,1.58343E+18,2,0,0,"@ActivePatriotUK Bet none of them are registered, any 'badges' they have will be fake, and they'lll all be migrants themselves.
Take care AP, I know you're not scared of those muppets, but it looks like they're playing the 'strength in numbers' game now."
2897,55098,1.58343E+18,1,0,0,
2898,55099,1.58343E+18,2,1,0,"We still have the Trump-era policy in place that allows officials to automatically expel undocumented migrants seeking entry, bypassing normal immigration laws and protections.

Why tf are we still doing that?"
2899,55101,1.58343E+18,2,0,0,@TomFitton Only in America do we treat migrants and illegals better than our own tax our own people and send that to foreign countries
2900,55102,1.58343E+18,0,0,0,"The Sahara Desert expanded 10% from 1902- 2013. It’s now growing at rate of 48 kilometres/year in Mali, exacerbating food insecurity and instability. By 2050, the number of potential internal climate migrants in sub-Saharan Africa could be 86 million, or 4% of the population(ONE)"
2901,55103,1.58343E+18,2,1,0,"If you really hate Keir Starmer that much, put him in office and fight him there. The left gains nothing by pretending Labour is the same as the Tories. Attacks on workers and migrants are attacks on us.

A slogan of ""bring down the government"" is not demobilising. Good grief."
2902,55104,1.58343E+18,1,0,0,Well I hope they get round soon to the problem of the migrants! They now have quite a few cases of diphtheria at the Manston detention centre!
2903,55105,1.58343E+18,1,1,0,@JennyBi73206265 Out of date!! pretty Hotel was seen in a Life boat helping the Migrants to Dover the RNLI have refused to comment but thank her for supplying life jackets and peanut butter sandwiches
